source,exercise_id,exercise_name,equipment,body_part,frame_idx,form_label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,torso_lean_angle,elbow_symmetry_delta,knee_symmetry_delta,avg_visibility
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,2,,160.4680996732431,15.369192390056238,18.389480491621544,125.26886527597865,173.65694420480477,171.20964516065638,173.57112743637416,172.2300293730606,3.666621732182948,145.09890728318686,1.3410980633135523,0.8437160352865855
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,3,,175.43586286763048,7.444437621637502,5.981917154170209,122.15094258174172,175.29415786986982,174.27620224821297,174.66475379872512,169.94387180417797,3.1458449377355913,167.99142524599299,4.720881994547142,0.8254691207160553
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,4,,171.46233812632357,12.47981470899636,12.203699035525371,123.1436654840146,174.96983487347154,173.08363018187737,174.7094881403086,171.4707145828588,3.4227589492731068,158.9825234173272,3.2387735574498038,0.8232905846089125
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,5,,164.62880112863735,13.71936890951598,13.038953101849545,107.97632676205795,173.7063862040329,174.6007020669788,172.65971542123384,170.3005448766352,2.920658123252994,150.90943221912136,2.3591705445986406,0.8081421122575799
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,6,,172.17142599361839,31.30327001498008,1.4220681322287814,70.34631557848026,176.63764837560956,176.00744894213565,173.7769123429572,171.42080283262732,2.916192979713095,140.8681559786383,2.3561095103298726,0.8115275969418386
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,7,,179.70122620232766,12.642352568907208,8.618624833804194,105.25211205157014,174.43097608807932,172.88180410929425,172.06427249032257,172.84081571573861,3.1990726812961334,167.05887363342046,0.7765432254160487,0.8097410577659806
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,8,,171.46233812632357,12.47981470899636,12.203699035525371,123.1436654840146,174.96983487347154,173.08363018187737,174.7094881403086,171.4707145828588,3.4227589492731068,158.9825234173272,3.2387735574498038,0.8232905846089125
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,9,,179.039028303079,8.955566454381344,9.555252935394865,123.25193644648976,174.80925325355224,172.72551582960585,173.89552655216383,171.60118125871657,3.2865130997451946,170.08346184869765,2.2943452934472646,0.8269889534761509
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,10,,160.4680996732431,15.369192390056238,18.389480491621544,125.26886527597865,173.65694420480477,171.20964516065638,173.57112743637416,172.2300293730606,3.666621732182948,145.09890728318686,1.3410980633135523,0.8437160352865855
exercisedb,6cKQC5E,dumbbell one arm upright row,dumbbell,shoulders,11,,150.2170289907919,4.830897778297979,21.841648012611767,91.11590324619749,173.9050366132629,171.54526513746055,173.53745210093453,170.57386740451858,3.958800583158504,145.38613121249392,2.96358469641595,0.8645704016089439
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,0,,79.15820162639422,53.11079571251907,45.468887992809044,69.72900413800133,174.33055469500928,164.11670075433503,105.21331733812437,108.90984822980808,60.30275758390339,26.047405913875146,3.6965308916837074,0.8743478258450826
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,1,,172.19415846390052,107.03073125365927,136.4480621682501,75.44631051164737,160.95153762065945,169.2376729178664,125.17332823345676,111.0750728311361,63.225058657347255,65.16342721024125,14.09825540232066,0.9264022509256998
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,2,,166.29613087887424,90.41509962911236,103.98236484844098,54.23982155863144,177.41334864931483,172.24480403252977,105.00239679060341,111.92310738487399,63.21519524320859,75.88103124976188,6.920710594270574,0.8918162534634272
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,3,,178.47095697024352,109.78895710834708,109.5049132187418,75.29514187378913,163.46111652029475,171.34470221547178,124.79914867529841,118.07492226863798,62.55426436014617,68.68199986189644,6.724226406660435,0.8488003636399905
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,4,,134.20065062200712,97.50363657343222,173.2663811815339,62.04644863730644,161.01547035438202,172.00222744031007,128.65846092622763,119.82518871834118,62.04851183938227,36.6970140485749,8.833272207886452,0.8308754985531172
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,5,,173.78005869834976,124.15568356329574,106.95183451303285,86.89579438504367,167.8896710179771,168.97565295225513,122.41579928859669,114.83219685692951,60.2312925646571,49.624375135054024,7.583602431667174,0.8655021091302236
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,6,,161.98391071525455,104.38868205914058,134.30124484444724,64.12540053913038,169.88801578175037,171.86591985724144,117.57994353150409,113.5848621303636,60.070218293058296,57.595228656113974,3.9950814011404816,0.7640355763336023
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,7,,150.41568987777103,122.51781145017034,150.9800563778494,85.93404964693578,167.0315892152572,171.5707679815251,121.73796361159143,114.85238854660275,61.14035689936081,27.897878427600688,6.885575064988672,0.8729155858357748
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,8,,134.20065062200712,97.50363657343222,173.2663811815339,62.04644863730644,161.01547035438202,172.00222744031007,128.65846092622763,119.82518871834118,62.04851183938227,36.6970140485749,8.833272207886452,0.8308754985531172
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,9,,177.1086865786834,112.30286877286403,112.28068858699282,70.68343208910821,162.95182491288128,170.1048724021593,124.10682582169845,111.35620841463009,62.89203731315283,64.80581780581937,12.750617407068361,0.8709017038345337
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,10,,166.29613087887424,90.41509962911236,103.98236484844098,54.23982155863144,177.41334864931483,172.24480403252977,105.00239679060341,111.92310738487399,63.21519524320859,75.88103124976188,6.920710594270574,0.8918162534634272
exercisedb,6MfS53i,dumbbell lying single extension,dumbbell,upper arms,11,,159.40404762548104,95.58595630579713,112.99122136097333,61.92351388438065,165.7901758459087,168.46618106451686,124.94723002782047,113.84984964792464,62.04225899418422,63.818091319683916,11.097380379895824,0.9331032335758209
exercisedb,6sMAmNv,dumbbell reverse spider curl,dumbbell,upper arms,0,,143.68917522117616,140.88318168784213,46.57696424295556,16.332163981779612,168.13189961700542,170.62309669908416,164.73788897534914,157.3517117680639,54.69953336701231,2.805993533334032,7.386177207285243,0.7691065420707067
exercisedb,6sMAmNv,dumbbell reverse spider curl,dumbbell,upper arms,1,,162.26602064553404,158.05536532033267,51.910402779090525,20.488075018234216,170.70649396528316,176.1439307713122,165.86961688121625,159.90283509058577,53.4885308568906,4.2106553252013725,5.966781790630478,0.7724865364531676
exercisedb,6sMAmNv,dumbbell reverse spider curl,dumbbell,upper arms,2,,149.85026246552272,144.1228499930755,52.8182921223179,16.824535550075105,170.23443457054267,174.0145657868598,166.73728606331804,161.4171030696315,53.650850025498144,5.727412472447213,5.3201829936865295,0.8279973591367403
exercisedb,6sMAmNv,dumbbell reverse spider curl,dumbbell,upper arms,3,,162.74912241563715,96.85935290221458,58.92144800719004,29.7065396453391,173.40832367018425,174.87434782436225,165.38333508319118,161.4129638128293,53.18100958029622,65.88976951342256,3.9703712703618805,0.7631559160848459
exercisedb,6sMAmNv,dumbbell reverse spider curl,dumbbell,upper arms,4,,152.11341883254394,99.24988286159453,53.974626788200815,7.732794423046843,170.88501253031635,176.9714675520657,168.07428284130927,169.22213472242692,54.2546385055047,52.863535970949414,1.1478518811176457,0.6872726331154505
exercisedb,6sMAmNv,dumbbell reverse spider curl,dumbbell,upper arms,8,,152.11341883254394,99.24988286159453,53.974626788200815,7.732794423046843,170.88501253031635,176.9714675520657,168.07428284130927,169.22213472242692,54.2546385055047,52.863535970949414,1.1478518811176457,0.6872726331154505
exercisedb,6sMAmNv,dumbbell reverse spider curl,dumbbell,upper arms,9,,145.33301312282148,124.782643849416,53.63068442478758,2.7018665066592646,172.81232215182473,175.9947177814029,167.30706274107766,161.49346642358108,52.65123761128839,20.55036927340548,5.813596317496575,0.7933313821752866
exercisedb,6sMAmNv,dumbbell reverse spider curl,dumbbell,upper arms,10,,149.85026246552272,144.1228499930755,52.8182921223179,16.824535550075105,170.23443457054267,174.0145657868598,166.73728606331804,161.4171030696315,53.650850025498144,5.727412472447213,5.3201829936865295,0.8279973591367403
exercisedb,6sMAmNv,dumbbell reverse spider curl,dumbbell,upper arms,11,,150.30311297681598,142.85502805735803,48.40274576929146,13.335201835352143,168.72581279034077,174.8405226336801,163.93531435752158,160.18078832971415,53.910679316398955,7.448084919457955,3.7545260278074295,0.7840631206830343
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,0,,7.574644252051191,75.06211170983674,33.14191781453583,26.34690921425915,172.04082003667145,155.59847997556966,144.1853018249725,115.74432659293207,38.160972156269935,67.48746745778556,28.44097523204043,0.9040353745222092
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,1,,20.229928280588513,67.83235979862899,51.31111142897635,39.930825700158735,171.50709923555516,149.93061908057146,147.73656218817663,109.67751935133303,37.42099002424921,47.602431518040476,38.0590428368436,0.9344315355022749
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,2,,16.390713722559592,78.4420614638822,49.191850763610375,39.66915031819838,172.96217131811062,150.7791257140966,149.90734316724223,114.20011127726397,35.85444135854165,62.0513477413226,35.70723188997826,0.9343154778083166
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,3,,75.77492923380261,47.067491576782096,22.004581345946303,22.52592032609563,179.5580711546697,146.18912348957753,145.80092121181798,111.17207621543167,32.10924244893605,28.707437657020513,34.628844996386306,0.9227152392268181
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,4,,133.08793213026104,64.77573819143649,72.999054555134,36.86599512675532,178.31760559494845,148.7942110770285,148.70606074690906,109.65129605470003,33.58911736181792,68.31219393882455,39.054764692209034,0.9035675202806791
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,5,,100.34962873426038,54.79683297518912,57.20539527541029,32.2289929411778,174.9401737927671,148.59111884843128,149.579497892351,108.8786584727691,34.50535411681406,45.55279575907126,40.70083941958188,0.9349315290649732
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,6,,110.03950825454324,75.0384552303123,38.61377259521565,46.80938174934333,172.38456807507885,152.74352171299788,152.87935077075653,113.37468991104087,36.73196007978633,35.00105302423094,39.504660859715656,0.9209432601928711
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,7,,130.86200681965485,66.91325991442237,98.78846611542194,37.038140010314606,178.00981653595488,149.5210102308358,148.46823199018937,109.84738283191196,35.10287479380085,63.94874690523248,38.62084915827741,0.9398220280806223
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,8,,133.08793213026104,64.77573819143649,72.999054555134,36.86599512675532,178.31760559494845,148.7942110770285,148.70606074690906,109.65129605470003,33.58911736181792,68.31219393882455,39.054764692209034,0.9035675202806791
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,9,,40.32888040728225,30.863242217974825,10.096224222029102,14.19347768658553,175.67678680605846,146.38789511780953,147.54576505609194,111.09670892975349,33.065338365542715,9.465638189307423,36.44905612633845,0.9379893591006597
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,10,,16.390713722559592,78.4420614638822,49.191850763610375,39.66915031819838,172.96217131811062,150.7791257140966,149.90734316724223,114.20011127726397,35.85444135854165,62.0513477413226,35.70723188997826,0.9343154778083166
exercisedb,8eqjhOl,dumbbell palms in incline bench press,dumbbell,upper arms,11,,18.128392318135955,74.22058325490802,52.733891393847784,39.80927398734923,171.62987230307763,149.1329299864107,147.5528891766171,109.67450854151302,37.44720444132056,56.09219093677207,37.87838063510408,0.9440049380064011
