source,exercise_id,exercise_name,equipment,body_part,frame_idx,form_label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,torso_lean_angle,elbow_symmetry_delta,knee_symmetry_delta,avg_visibility
exercise_correction,,bicepcurl,dumbbell,,,C,157.71611480480905,146.84857576574572,0.34071827631590434,3.4353753955734785,,,,,1.0538157410548534,10.867539039063331,,0.6904119323007762
exercise_correction,,bicepcurl,dumbbell,,,C,156.57900041155395,145.7023878744567,0.6717488081942665,4.632643778675999,,,,,0.9057529826355847,10.876612537097259,,0.6928738539572805
exercise_correction,,bicepcurl,dumbbell,,,C,156.27541753938766,146.0295383386449,0.8460257028471032,5.016718770600822,,,,,0.8694622592198219,10.245879200742763,,0.694867103593424
exercise_correction,,bicepcurl,dumbbell,,,C,157.17269140712347,148.66707676156648,0.5398105041899834,4.559005500433039,,,,,1.106102897415408,8.505614645556989,,0.6977394598070532
exercise_correction,,bicepcurl,dumbbell,,,C,157.47416001934732,149.87157136651874,0.5894869083480654,4.411736102872654,,,,,1.1112316022459874,7.602588652828587,,0.6986749137286097
exercise_correction,,bicepcurl,dumbbell,,,C,160.33363431276325,150.45750228029527,0.5255418298424753,4.080428964931254,,,,,1.3596577654300306,9.876132032467979,,0.7002319272141904
exercise_correction,,bicepcurl,dumbbell,,,C,161.12977114596205,150.42382147265943,0.5638024798326577,4.023533494987572,,,,,1.3949903497987632,10.705949673302626,,0.7013968583196402
exercise_correction,,bicepcurl,dumbbell,,,C,162.05009323696976,150.17565790807572,0.44797960909665957,3.9785391840360167,,,,,1.4261090769656453,11.874435328894037,,0.7020723950117826
exercise_correction,,bicepcurl,dumbbell,,,C,162.22323716686705,149.97904648076351,0.4581302141037789,4.014182322080517,,,,,1.4154166547539795,12.244190686103536,,0.7023390348767862
exercise_correction,,bicepcurl,dumbbell,,,C,162.01754995872855,150.08414456936273,0.4135865488232572,4.122283730535992,,,,,1.3135387934498004,11.933405389365817,,0.7010963790817186
exercise_correction,,bicepcurl,dumbbell,,,C,162.0356737785116,150.03337594377268,0.37633917203895667,4.122949917909787,,,,,1.3145752024941684,12.002297834738926,,0.700298615032807
exercise_correction,,bicepcurl,dumbbell,,,C,161.89038532928626,149.9444888479849,0.4701811321359109,3.984410385683092,,,,,1.144915770293695,11.94589648130136,,0.7004050849936903
exercise_correction,,bicepcurl,dumbbell,,,C,161.97349627121704,149.687621168357,0.489743588330948,4.0103970974513645,,,,,1.0344736824812495,12.285875102860047,,0.70105705561582
exercise_correction,,bicepcurl,dumbbell,,,C,161.88732035910593,149.06725451347558,0.5762536200553802,4.088074373054749,,,,,0.9762518876199638,12.820065845630353,,0.7018957927357405
exercise_correction,,bicepcurl,dumbbell,,,C,158.6918270644646,142.91171800149974,1.8838221223918707,4.079364604964377,,,,,0.9351765859406111,15.780109062964868,,0.704383363481611
exercise_correction,,bicepcurl,dumbbell,,,C,157.47501457353434,138.99320854456172,2.250067037583033,3.9223732394660273,,,,,1.0928354307353252,18.481806028972613,,0.7046726983971894
exercise_correction,,bicepcurl,dumbbell,,,C,152.1200247115415,132.70577649881753,2.310342268637064,4.129073432850706,,,,,1.04031061125907,19.414248212723976,,0.7063497379422188
exercise_correction,,bicepcurl,dumbbell,,,C,137.48269686064546,117.03647739128945,2.650481751113653,4.438899577982461,,,,,0.8506954591366812,20.44621946935601,,0.7049651306588203
exercise_correction,,bicepcurl,dumbbell,,,C,155.3046694584344,138.96492978293278,0.4007765051457181,2.85998325158182,,,,,0.6420009179294951,16.33973967550162,,0.6787454695440829
exercise_correction,,bicepcurl,dumbbell,,,C,153.20341278992117,146.0490680131464,1.2310783635763847,4.393003241357489,,,,,0.6283990706985885,7.154344776774764,,0.68947744066827
exercise_correction,,bicepcurl,dumbbell,,,C,153.03595682914332,147.3128898551907,1.435790721410652,5.70448153635843,,,,,0.030938947984714218,5.723066973952626,,0.6948463332373649
exercise_correction,,bicepcurl,dumbbell,,,C,154.51490022731258,147.86199747322448,1.3133689895986012,5.44966658749763,,,,,0.11158150013266219,6.652902754088103,,0.6954097840934992
exercise_correction,,bicepcurl,dumbbell,,,C,158.24388386911835,148.8200899574696,1.1101643177434934,4.877368331870247,,,,,0.49124268528160137,9.423793911648744,,0.6944812093861401
exercise_correction,,bicepcurl,dumbbell,,,C,158.98805867572852,149.31239246436226,0.9316314003871414,4.7967993110338085,,,,,0.5163825742684687,9.675666211366263,,0.692855071509257
exercise_correction,,bicepcurl,dumbbell,,,L,82.01864105316133,75.6513157373788,54.986714234325824,61.11066904967403,,,,,16.807155323471417,6.367325315782537,,0.7201546924188733
exercise_correction,,bicepcurl,dumbbell,,,L,73.64608899916304,74.1861840808384,56.2641687223851,65.04320854720515,,,,,19.647664437789025,0.5400950816753607,,0.7379538211971521
exercise_correction,,bicepcurl,dumbbell,,,L,76.3614186920996,76.81591313686563,57.439175628520424,65.99619580944716,,,,,19.603822276189106,0.4544944447660271,,0.7405958948656917
exercise_correction,,bicepcurl,dumbbell,,,L,75.35609917884848,77.3557529899175,57.08371099608806,66.51791147351382,,,,,19.80633812967357,1.9996538110690238,,0.7425577323883772
exercise_correction,,bicepcurl,dumbbell,,,L,74.35344377584451,78.71677158574713,59.270362563635786,66.74949216050469,,,,,19.60623578748625,4.363327809902614,,0.7465906459838152
exercise_correction,,bicepcurl,dumbbell,,,L,74.48323289451852,77.69580034372437,59.93488381212189,65.75256321750744,,,,,19.653703425604448,3.2125674492058494,,0.7498816167935729
exercise_correction,,bicepcurl,dumbbell,,,L,75.61347681724727,77.49065904317453,60.95811980183739,65.17530535165078,,,,,19.722209323013878,1.8771822259272568,,0.756926435045898
exercise_correction,,bicepcurl,dumbbell,,,L,76.0088979608229,77.09871427695766,60.67006967676294,64.52377857018962,,,,,19.884609026764586,1.0898163161347583,,0.7602543532848358
exercise_correction,,bicepcurl,dumbbell,,,L,75.8652071582435,75.73887113191333,59.646209389765836,63.54689974946553,,,,,19.964580676048325,0.12633602633017915,,0.7641002358868718
exercise_correction,,bicepcurl,dumbbell,,,L,75.9331933344589,75.84045389252084,59.78778887976998,63.67477590287656,,,,,19.8933804392433,0.09273944193806472,,0.7654411997646093
exercise_correction,,bicepcurl,dumbbell,,,L,70.79029857567616,75.80795410086792,53.42901911717362,63.469290810741974,,,,,20.287277170695802,5.017655525191756,,0.7671810844913125
exercise_correction,,bicepcurl,dumbbell,,,L,68.9678079790569,75.8836043494087,50.68032803565501,63.33284737603867,,,,,20.642218543269305,6.915796370351799,,0.767864653840661
exercise_correction,,bicepcurl,dumbbell,,,L,68.59056490441158,75.68187271242482,50.330190376508746,61.80612704252547,,,,,21.323451297898266,7.091307808013241,,0.7699358202517033
exercise_correction,,bicepcurl,dumbbell,,,L,69.30050100340429,75.32851960715477,48.818201895389166,61.688410880136246,,,,,21.064710297173097,6.028018603750482,,0.7696571219712496
exercise_correction,,bicepcurl,dumbbell,,,L,64.88493571716124,73.60487061623526,45.31313182744007,60.363566527859106,,,,,20.601696072407297,8.719934899074019,,0.7695951983332634
exercise_correction,,bicepcurl,dumbbell,,,L,64.19495468746823,72.5198322066003,44.375371828412426,59.43436352088816,,,,,20.69576506406596,8.324877519132073,,0.7695849724113941
exercise_correction,,bicepcurl,dumbbell,,,L,64.17177204415788,71.8976170558557,44.60730772126448,58.58268238727078,,,,,20.876938505316666,7.725845011697828,,0.7703121453523636
exercise_correction,,bicepcurl,dumbbell,,,L,63.92544210177416,73.31524891185096,44.78362538634995,59.80544534466104,,,,,21.030046151997727,9.389806810076799,,0.7721784310415387
exercise_correction,,bicepcurl,dumbbell,,,L,63.913122785269394,74.29904956027887,45.249735002609384,61.04321248979705,,,,,20.9164746384593,10.38592677500948,,0.7729755435138941
exercise_correction,,bicepcurl,dumbbell,,,L,65.56661285318641,76.17381573547338,48.833574109288136,62.62009695255724,,,,,21.557975230805404,10.60720288228697,,0.7753461906686425
exercise_correction,,bicepcurl,dumbbell,,,L,66.81654658572286,76.24348789216862,51.0896131300335,63.32639737449001,,,,,21.450377313435087,9.426941306445755,,0.7758120466023684
exercise_correction,,bicepcurl,dumbbell,,,L,67.22535860153208,76.58125601652506,50.67958212155735,64.00635378220227,,,,,21.450392421862766,9.355897414992981,,0.7779549416154623
exercise_correction,,bicepcurl,dumbbell,,,L,67.62088838405982,76.71922767604447,51.03397005769281,63.61984533478827,,,,,21.387962868610767,9.098339291984644,,0.7782764434814453
exercise_correction,,bicepcurl,dumbbell,,,L,68.89142498620832,76.24344390924333,51.360393661382346,63.37629098332054,,,,,21.731367848529896,7.352018923035004,,0.7798598539084196
exercise_correction,,bicepcurl,dumbbell,,,L,69.13096584035125,75.83877290105353,50.82354019912725,63.16096928577289,,,,,22.047345892354972,6.7078070607022795,,0.780773738399148
